filename,subject,activity,clip,frame,label,label_id,detected,kp0_x,kp0_y,kp0_c,kp1_x,kp1_y,kp1_c,kp2_x,kp2_y,kp2_c,kp3_x,kp3_y,kp3_c,kp4_x,kp4_y,kp4_c,kp5_x,kp5_y,kp5_c,kp6_x,kp6_y,kp6_c,kp7_x,kp7_y,kp7_c,kp8_x,kp8_y,kp8_c,kp9_x,kp9_y,kp9_c,kp10_x,kp10_y,kp10_c,kp11_x,kp11_y,kp11_c,kp12_x,kp12_y,kp12_c,kp13_x,kp13_y,kp13_c,kp14_x,kp14_y,kp14_c,kp15_x,kp15_y,kp15_c,kp16_x,kp16_y,kp16_c,nkp0_x,nkp0_y,nkp1_x,nkp1_y,nkp2_x,nkp2_y,nkp3_x,nkp3_y,nkp4_x,nkp4_y,nkp5_x,nkp5_y,nkp6_x,nkp6_y,nkp7_x,nkp7_y,nkp8_x,nkp8_y,nkp9_x,nkp9_y,nkp10_x,nkp10_y,nkp11_x,nkp11_y,nkp12_x,nkp12_y,nkp13_x,nkp13_y,nkp14_x,nkp14_y,nkp15_x,nkp15_y,nkp16_x,nkp16_y
data\nofall_data\Subject1\Activity10_jump_cam2\img_000089.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,89,no_fall,0,1,551.925537109375,146.69754028320312,0.986699104309082,553.6043090820312,141.37423706054688,0.8404701352119446,545.88037109375,143.79000854492188,0.9814721345901489,554.0797729492188,140.65216064453125,0.22256527841091156,534.1866455078125,146.024169921875,0.9590811133384705,562.6102294921875,157.48651123046875,0.9943183064460754,522.1939086914062,169.05612182617188,0.9993478655815125,572.364990234375,191.85342407226562,0.9616425633430481,535.6193237304688,201.98269653320312,0.9979094862937927,556.204345703125,198.21466064453125,0.9589622020721436,551.6973876953125,175.98123168945312,0.9960530996322632,566.4835815429688,206.78213500976562,0.9969057440757751,540.2853393554688,216.3026885986328,0.9986592531204224,600.5521850585938,224.71795654296875,0.9903587698936462,577.66845703125,243.61968994140625,0.9960325360298157,596.5988159179688,278.14013671875,0.9438639879226685,597.4420776367188,297.83807373046875,0.9671188592910767,-0.03470347821712494,-1.5424683094024658,0.005229549948126078,-1.6690939664840698,-0.17850013077259064,-1.611629843711853,0.016539432108402252,-1.686269998550415,-0.45665934681892395,-1.558485746383667,0.2194538116455078,-1.2858304977416992,-0.741931140422821,-1.010623574256897,0.4514907896518707,-0.4683430790901184,-0.42258015275001526,-0.2273975908756256,0.06707675009965897,-0.3170280456542969,-0.040130481123924255,-0.8458957076072693,0.31158941984176636,-0.11323311179876328,-0.31158941984176636,0.11323275417089462,1.121980905532837,0.31340712308883667,0.5776445865631104,0.7630235552787781,1.0279419422149658,1.5841630697250366,1.048000693321228,2.0527188777923584
data\nofall_data\Subject1\Activity10_jump_cam2\img_000090.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,90,no_fall,0,1,552.1085205078125,146.58596801757812,0.9866909980773926,553.8019409179688,141.2847442626953,0.8506638407707214,546.076904296875,143.60986328125,0.9803815484046936,554.2410278320312,140.84239196777344,0.23674793541431427,534.4132080078125,146.03277587890625,0.9538022875785828,562.6613159179688,157.22531127929688,0.9941263198852539,522.6932373046875,168.8252410888672,0.9991872906684875,573.2525634765625,191.842529296875,0.9628567099571228,535.7764282226562,201.91928100585938,0.9973688125610352,555.445556640625,198.57412719726562,0.9599975347518921,551.9220581054688,175.56771850585938,0.9953338503837585,567.7562255859375,206.5592041015625,0.9964249730110168,541.5481567382812,216.21121215820312,0.99830162525177,603.515625,223.72613525390625,0.9887503981590271,579.6076049804688,242.72479248046875,0.9949348568916321,601.4417114257812,278.353515625,0.9347718358039856,597.8447265625,297.9755859375,0.9594380855560303,-0.0611211396753788,-1.5570238828659058,-0.0204309094697237,-1.6844040155410767,-0.20605139434337616,-1.6285350322723389,-0.009880341589450836,-1.6950329542160034,-0.486311674118042,-1.570316195487976,0.19244594871997833,-1.3013771772384644,-0.7679241895675659,-1.0226491689682007,0.4469369649887085,-0.4695798456668854,-0.4535556435585022,-0.227451354265213,0.019062591716647148,-0.3078301250934601,-0.06560154259204865,-0.8606379628181458,0.31486862897872925,-0.11596129089593887,-0.31487008929252625,0.11596129089593887,1.174110770225525,0.29653307795524597,0.5996386408805847,0.7530409693717957,1.124277949333191,1.6091431379318237,1.0378479957580566,2.0806307792663574
data\nofall_data\Subject1\Activity10_jump_cam2\img_000091.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,91,no_fall,0,1,551.9280395507812,146.5991668701172,0.9869800806045532,553.7391357421875,141.48709106445312,0.846092700958252,546.0443725585938,143.6552734375,0.9816843867301941,554.2081298828125,141.02931213378906,0.22740010917186737,534.360595703125,145.85350036621094,0.9582789540290833,563.2705688476562,157.29360961914062,0.9942223429679871,522.207275390625,168.59292602539062,0.9993031024932861,573.4598999023438,191.73028564453125,0.9610597491264343,535.66357421875,202.35147094726562,0.9977564215660095,556.0653076171875,198.3970489501953,0.9581919312477112,551.9419555664062,175.28631591796875,0.9958123564720154,565.984619140625,207.92340087890625,0.9966157078742981,539.1746826171875,217.01986694335938,0.9985030889511108,602.0219116210938,224.58023071289062,0.9893820285797119,578.0858764648438,241.83314514160156,0.9955614805221558,598.618896484375,280.1500549316406,0.9389617443084717,598.0631103515625,296.86297607421875,0.963907778263092,-0.015299797989428043,-1.5466818809509277,0.027224639430642128,-1.6667131185531616,-0.1534479707479477,-1.6158043146133423,0.0382365956902504,-1.6774617433547974,-0.42778241634368896,-1.5641900300979614,0.2510221600532532,-1.2955769300460815,-0.713141679763794,-1.0302696228027344,0.4902670979499817,-0.48700571060180664,-0.39718854427337646,-0.23762086033821106,0.08184302598237991,-0.330470472574234,-0.0149730509147048,-0.8731092214584351,0.3147478997707367,-0.10679225623607635,-0.3147478997707367,0.10679225623607635,1.1609015464782715,0.28430917859077454,0.5988847613334656,0.6894066333770752,1.0809988975524902,1.589085578918457,1.0679490566253662,1.9815040826797485
data\nofall_data\Subject1\Activity10_jump_cam2\img_000092.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,92,no_fall,0,1,551.9280395507812,146.5991668701172,0.9869800806045532,553.7391357421875,141.48709106445312,0.846092700958252,546.0443725585938,143.6552734375,0.9816843867301941,554.2081298828125,141.02931213378906,0.22740010917186737,534.360595703125,145.85350036621094,0.9582789540290833,563.2705688476562,157.29360961914062,0.9942223429679871,522.207275390625,168.59292602539062,0.9993031024932861,573.4598999023438,191.73028564453125,0.9610597491264343,535.66357421875,202.35147094726562,0.9977564215660095,556.0653076171875,198.3970489501953,0.9581919312477112,551.9419555664062,175.28631591796875,0.9958123564720154,565.984619140625,207.92340087890625,0.9966157078742981,539.1746826171875,217.01986694335938,0.9985030889511108,602.0219116210938,224.58023071289062,0.9893820285797119,578.0858764648438,241.83314514160156,0.9955614805221558,598.618896484375,280.1500549316406,0.9389617443084717,598.0631103515625,296.86297607421875,0.963907778263092,-0.015299797989428043,-1.5466818809509277,0.027224639430642128,-1.6667131185531616,-0.1534479707479477,-1.6158043146133423,0.0382365956902504,-1.6774617433547974,-0.42778241634368896,-1.5641900300979614,0.2510221600532532,-1.2955769300460815,-0.713141679763794,-1.0302696228027344,0.4902670979499817,-0.48700571060180664,-0.39718854427337646,-0.23762086033821106,0.08184302598237991,-0.330470472574234,-0.0149730509147048,-0.8731092214584351,0.3147478997707367,-0.10679225623607635,-0.3147478997707367,0.10679225623607635,1.1609015464782715,0.28430917859077454,0.5988847613334656,0.6894066333770752,1.0809988975524902,1.589085578918457,1.0679490566253662,1.9815040826797485
data\nofall_data\Subject1\Activity10_jump_cam2\img_000093.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,93,no_fall,0,1,552.0233154296875,146.38722229003906,0.9855303764343262,553.6285400390625,141.14317321777344,0.8449689149856567,546.2037353515625,143.32400512695312,0.9786838889122009,553.6688232421875,141.1175537109375,0.23428651690483093,534.5454711914062,145.91966247558594,0.9507631659507751,562.9085693359375,157.49874877929688,0.9937705397605896,522.420166015625,168.759521484375,0.9990195035934448,573.5242919921875,191.94996643066406,0.9611934423446655,535.6397705078125,202.39312744140625,0.9968082308769226,555.6785888671875,198.77536010742188,0.9568929672241211,552.0943603515625,175.3714141845703,0.9944294691085815,567.5697021484375,207.5572967529297,0.9960303902626038,540.6419677734375,216.8441619873047,0.9980060458183289,606.9644775390625,223.47467041015625,0.9879356622695923,580.4434204101562,240.71165466308594,0.994297206401825,602.9003295898438,279.8515625,0.9331919550895691,596.9849243164062,296.42926025390625,0.9571998119354248,-0.04955408722162247,-1.566049337387085,-0.011357355862855911,-1.6908328533172607,-0.18803249299526215,-1.638939380645752,-0.01039880607277155,-1.6914424896240234,-0.465443879365921,-1.5771750211715698,0.20946332812309265,-1.301647663116455,-0.7539686560630798,-1.0336947441101074,0.462067186832428,-0.4818721115589142,-0.43940475583076477,-0.23337441682815552,0.037424083799123764,-0.3194601237773895,-0.04786355793476105,-0.8763630390167236,0.3203761875629425,-0.11049167811870575,-0.3203761875629425,0.11049167811870575,1.2577849626541138,0.26826632022857666,0.6267096400260925,0.6784248352050781,1.161077618598938,1.6097689867019653,1.0203189849853516,2.004239559173584
data\nofall_data\Subject1\Activity10_jump_cam2\img_000094.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,94,no_fall,0,1,552.3172607421875,146.39901733398438,0.9857141971588135,553.8412475585938,141.13134765625,0.8278830647468567,546.4000854492188,143.5045166015625,0.9801601767539978,553.7725219726562,140.73080444335938,0.20983096957206726,534.5784301757812,145.97305297851562,0.9581563472747803,562.4988403320312,157.34024047851562,0.9942260384559631,522.2755737304688,168.85865783691406,0.9993064403533936,572.8870239257812,192.12083435058594,0.9628283381462097,535.72412109375,202.25282287597656,0.997867226600647,556.31298828125,198.6822967529297,0.960295557975769,552.079345703125,175.7011260986328,0.9960525035858154,566.2152709960938,206.92153930664062,0.9968410730361938,540.0467529296875,216.37258911132812,0.9985973238945007,601.545654296875,223.7748260498047,0.9900885224342346,578.5621337890625,242.19839477539062,0.9958335161209106,597.4464721679688,278.5038757324219,0.9420400857925415,597.5179443359375,297.21795654296875,0.9655035734176636,-0.01944839581847191,-1.559466004371643,0.01697576977312565,-1.6853663921356201,-0.16087231040000916,-1.6286462545394897,0.015333189629018307,-1.6949396133422852,-0.44341668486595154,-1.5696468353271484,0.22389723360538483,-1.2979644536972046,-0.7374621033668518,-1.022667646408081,0.4721808433532715,-0.4666881859302521,-0.4160340130329132,-0.22452779114246368,0.07605180144309998,-0.30986544489860535,-0.025134701281785965,-0.8591287136077881,0.3127220869064331,-0.11294277757406235,-0.3127206265926361,0.11294277757406235,1.157138705253601,0.2898605167865753,0.6078192591667175,0.7301944494247437,1.0591658353805542,1.5979164838790894,1.060874104499817,2.045193672180176
data\nofall_data\Subject1\Activity10_jump_cam2\img_000095.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,95,no_fall,0,1,551.9702758789062,146.67166137695312,0.9866286516189575,553.6485595703125,141.45498657226562,0.8385920524597168,545.9965209960938,143.76361083984375,0.9814184904098511,553.9053344726562,140.93563842773438,0.21779517829418182,534.1069946289062,146.0631866455078,0.9593080878257751,562.7136840820312,157.58554077148438,0.9943181872367859,521.8319091796875,168.88592529296875,0.9993334412574768,572.458984375,192.10531616210938,0.9620976448059082,535.738525390625,201.8268280029297,0.9978805780410767,555.1900024414062,198.61978149414062,0.9595587253570557,552.0188598632812,175.35365295410156,0.9960389137268066,565.9649658203125,207.32217407226562,0.9968883395195007,539.3443603515625,216.58633422851562,0.9986363053321838,600.3662719726562,224.09071350097656,0.9904210567474365,576.7130737304688,242.2952423095703,0.9960118532180786,597.0142211914062,278.61492919921875,0.9446451663970947,597.4066162109375,297.15570068359375,0.9673098921775818,-0.0161355622112751,-1.5391452312469482,0.02343275584280491,-1.6621369123458862,-0.15697672963142395,-1.6077072620391846,0.029486648738384247,-1.6743814945220947,-0.4372919797897339,-1.5534909963607788,0.23715807497501373,-1.2818324565887451,-0.7266974449157715,-1.0154072046279907,0.4669196605682373,-0.4679715633392334,-0.3988259434700012,-0.23877084255218506,0.05977482348680496,-0.31438225507736206,-0.01499011367559433,-0.8629197478294373,0.3138124346733093,-0.10920895636081696,-0.3138124346733093,0.10920895636081696,1.1248801946640015,0.2861371338367462,0.5672168731689453,0.7153390049934387,1.0458500385284424,1.5716357231140137,1.0551013946533203,2.00876522064209
data\nofall_data\Subject1\Activity10_jump_cam2\img_000096.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,96,no_fall,0,1,551.7579345703125,146.77682495117188,0.9856235980987549,553.47314453125,141.58737182617188,0.8349594473838806,545.9947509765625,143.76107788085938,0.9797674417495728,553.815185546875,141.15296936035156,0.2211732119321823,534.5972290039062,145.92440795898438,0.9551998376846313,562.373046875,157.5003662109375,0.9935261011123657,522.5618286132812,168.930908203125,0.9992243051528931,572.7654418945312,191.90927124023438,0.9587967991828918,535.6915283203125,202.07664489746094,0.9976269602775574,556.0536499023438,198.3040313720703,0.9563405513763428,551.3198852539062,174.82675170898438,0.9956296682357788,568.0476684570312,207.21212768554688,0.9961704611778259,541.9140625,216.7398681640625,0.9983153343200684,603.6805419921875,225.1401824951172,0.9875138401985168,579.5249633789062,243.7707061767578,0.9947949051856995,600.5626220703125,279.5550537109375,0.9278095364570618,597.7304077148438,298.7506103515625,0.9572587609291077,-0.07781083881855011,-1.574110746383667,-0.036400336772203445,-1.6994003057479858,-0.21695201098918915,-1.6469203233718872,-0.028142401948571205,-1.7098881006240845,-0.49212363362312317,-1.5946907997131348,0.17847098410129547,-1.3152111768722534,-0.7826955914497375,-1.0392422676086426,0.42937570810317993,-0.48447316884994507,-0.4657038450241089,-0.23900116980075836,0.02590108849108219,-0.33008378744125366,-0.08838670700788498,-0.8968983292579651,0.3154740035533905,-0.11501464247703552,-0.3154725134372711,0.11501464247703552,1.175762414932251,0.3178243637084961,0.5925715565681458,0.7676231265068054,1.1004860401153564,1.6315685510635376,1.0321075916290283,2.0950090885162354
data\nofall_data\Subject1\Activity10_jump_cam2\img_000097.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,97,no_fall,0,1,551.825439453125,147.10635375976562,0.9863680005073547,553.4995727539062,141.81564331054688,0.830790102481842,546.0265502929688,144.14688110351562,0.9811536073684692,553.7129516601562,141.01943969726562,0.2143416851758957,534.37158203125,146.05612182617188,0.95982825756073,562.0997924804688,157.63693237304688,0.9945125579833984,521.9398193359375,169.171142578125,0.9994094371795654,572.9110717773438,192.04933166503906,0.9638485312461853,536.2732543945312,201.71542358398438,0.9981973767280579,555.751953125,198.28892517089844,0.9617029428482056,552.510986328125,174.00006103515625,0.9965529441833496,566.0538940429688,207.2469940185547,0.9971287846565247,539.9861450195312,216.8636932373047,0.9987894892692566,601.5062255859375,223.72158813476562,0.9907167553901672,578.5440063476562,243.05242919921875,0.996304988861084,596.5596923828125,277.16015625,0.9445863962173462,597.5123291015625,297.692138671875,0.9682502150535583,-0.028589749708771706,-1.5544168949127197,0.0114770932123065,-1.6810388565063477,-0.1673739105463028,-1.6252455711364746,0.016583867371082306,-1.7000943422317505,-0.44631096720695496,-1.5795519351959229,0.21730518341064453,-1.3023897409439087,-0.743838906288147,-1.026342749595642,0.47605031728744507,-0.4788016378879547,-0.4007984399795532,-0.2474641352891922,0.06538306176662445,-0.329470157623291,-0.012182634323835373,-0.9107728004455566,0.31193825602531433,-0.11507768929004669,-0.31193825602531433,0.11507768929004669,1.1604149341583252,0.27920690178871155,0.6108627319335938,0.7418497800827026,1.0420300960540771,1.5581461191177368,1.0648294687271118,2.0495357513427734
data\nofall_data\Subject1\Activity10_jump_cam2\img_000098.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,98,no_fall,0,1,551.9210815429688,146.86781311035156,0.9851751923561096,553.517822265625,141.60372924804688,0.825125515460968,546.2147827148438,143.9198760986328,0.9787722826004028,553.6800537109375,140.9091796875,0.21597418189048767,534.7437133789062,145.93475341796875,0.9551259875297546,562.5701904296875,157.22958374023438,0.9942613840103149,522.2423095703125,169.08700561523438,0.9993197917938232,573.018798828125,192.0880889892578,0.964801549911499,536.0045166015625,201.85128784179688,0.9979851245880127,555.3532104492188,198.85513305664062,0.9623231291770935,551.7020874023438,172.5095977783203,0.9962497353553772,567.8792724609375,206.87628173828125,0.9969977140426636,541.4199829101562,216.65359497070312,0.9986715316772461,603.79541015625,224.1110382080078,0.9901080131530762,578.9282836914062,243.4906463623047,0.9958620071411133,599.4727783203125,277.8821716308594,0.9402921795845032,597.3514404296875,297.8190612792969,0.9646831750869751,-0.0649121031165123,-1.5438852310180664,-0.0269260723143816,-1.6691163778305054,-0.20066341757774353,-1.614015817642212,-0.023066630586981773,-1.685639500617981,-0.47355708479881287,-1.56608247756958,0.18842732906341553,-1.2973814010620117,-0.770962119102478,-1.0152965784072876,0.4369969367980957,-0.4681069552898407,-0.44356292486190796,-0.23584307730197906,0.01673731952905655,-0.30712080001831055,-0.07012192159891129,-0.9338740110397339,0.3147289752960205,-0.1162998303771019,-0.3147304356098175,0.1162998303771019,1.1691642999649048,0.2937104105949402,0.5775820016860962,0.7547460794448853,1.0663299560546875,1.572911262512207,1.0158638954162598,2.0472044944763184
data\nofall_data\Subject1\Activity10_jump_cam2\img_000099.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,99,no_fall,0,1,552.9607543945312,147.14608764648438,0.9840080738067627,553.9688720703125,141.92437744140625,0.7860727310180664,547.1336059570312,144.58712768554688,0.9792577624320984,552.8131103515625,140.96282958984375,0.16755324602127075,534.6389770507812,146.83541870117188,0.962152898311615,561.599365234375,156.72010803222656,0.9938775897026062,522.0848388671875,169.43392944335938,0.9994173049926758,572.2337646484375,191.29519653320312,0.9625803828239441,536.1461791992188,202.49734497070312,0.9984275102615356,555.5239868164062,198.31053161621094,0.961600661277771,551.7774047851562,173.20037841796875,0.9969839453697205,565.3763427734375,206.62356567382812,0.9971741437911987,539.7841796875,216.55348205566406,0.9988688826560974,599.72509765625,224.53131103515625,0.9905407428741455,577.4119262695312,243.85580444335938,0.9963980913162231,596.0369262695312,278.2342224121094,0.9420655965805054,597.319091796875,297.3227844238281,0.9674873948097229,0.009166410192847252,-1.5524743795394897,0.0334528386592865,-1.678269863128662,-0.13121464848518372,-1.614121913909912,0.005609537474811077,-1.7014343738555908,-0.43222108483314514,-1.5599586963653564,0.21727803349494934,-1.3218278884887695,-0.7346611618995667,-1.0155409574508667,0.47346994280815125,-0.4888840317726135,-0.3959112763404846,-0.21901457011699677,0.07091689854860306,-0.3198785185813904,-0.01934150792658329,-0.9248039126396179,0.3082686960697174,-0.11961033195257187,-0.3082686960697174,0.11960996687412262,1.135759949684143,0.31180277466773987,0.5982163548469543,0.7773466110229492,1.0469087362289429,1.6055524349212646,1.0777971744537354,2.0654125213623047
data\nofall_data\Subject1\Activity10_jump_cam2\img_000100.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,100,no_fall,0,1,552.947509765625,147.01483154296875,0.981715738773346,553.7694091796875,141.9787139892578,0.7684609889984131,547.1983642578125,144.4639892578125,0.9759698510169983,552.1741333007812,141.229248046875,0.1604447066783905,534.6148071289062,146.83631896972656,0.9573294520378113,561.3541870117188,156.7998046875,0.9928919076919556,522.85888671875,168.700439453125,0.9992703795433044,572.0949096679688,191.2470703125,0.9589221477508545,535.6871948242188,202.17697143554688,0.9981107711791992,556.397216796875,197.899169921875,0.9584652781486511,551.4960327148438,174.99191284179688,0.9965032339096069,565.273681640625,206.837646484375,0.9965768456459045,540.4799194335938,215.97027587890625,0.998589813709259,596.9756469726562,227.83413696289062,0.9884814023971558,576.648193359375,244.68984985351562,0.995456337928772,596.1340942382812,282.74066162109375,0.929645299911499,597.6315307617188,298.1534423828125,0.9594592452049255,0.001754125696606934,-1.5980288982391357,0.02215227484703064,-1.7230168581008911,-0.1409299075603485,-1.6613365411758423,-0.017439765855669975,-1.7416173219680786,-0.45323243737220764,-1.6024593114852905,0.21039359271526337,-1.3551825284957886,-0.7449944615364075,-1.0598289966583252,0.47696009278297424,-0.5002598166465759,-0.4266176223754883,-0.22899822890758514,0.08737000077962875,-0.33516600728034973,-0.034269072115421295,-0.9036852717399597,0.3076688051223755,-0.11332818120718002,-0.30767032504081726,0.11332818120718002,1.094457745552063,0.4077690839767456,0.5899648666381836,0.8260992765426636,1.0735719203948975,1.7704558372497559,1.1107357740402222,2.152974843978882
data\nofall_data\Subject1\Activity10_jump_cam2\img_000101.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,101,no_fall,0,1,553.1260375976562,148.87562561035156,0.9864546060562134,553.8604736328125,143.3017578125,0.7800810933113098,547.4901733398438,145.95150756835938,0.9793927669525146,551.4482421875,142.4910888671875,0.16966044902801514,534.3023071289062,148.177490234375,0.9680622816085815,561.0862426757812,157.97299194335938,0.9971538782119751,522.8837280273438,170.20326232910156,0.9996551275253296,573.0877685546875,189.8274383544922,0.984029233455658,536.8095703125,201.44320678710938,0.9990788698196411,554.6096801757812,196.7052459716797,0.9826730489730835,550.358642578125,170.93780517578125,0.9983177185058594,562.541015625,207.76507568359375,0.9986289739608765,538.288330078125,216.36866760253906,0.9993661046028137,593.6026000976562,226.9196014404297,0.9927878975868225,575.3693237304688,241.80650329589844,0.9968640804290771,592.858154296875,282.6318359375,0.9300563335418701,599.8737182617188,294.37799072265625,0.9567616581916809,0.0675940290093422,-1.5753507614135742,0.08590344339609146,-1.7143067121505737,-0.072907455265522,-1.6482486724853516,0.025766771286725998,-1.7345166206359863,-0.40167954564094543,-1.5927551984786987,0.266041100025177,-1.3485543727874756,-0.6863434910774231,-1.0436550378799438,0.565237820148468,-0.5544264912605286,-0.33917373418807983,-0.2648466229438782,0.1045810803771019,-0.38296347856521606,-0.0013968286802992225,-1.0253430604934692,0.30230841040611267,-0.1072431206703186,-0.30230841040611267,0.10724350064992905,1.0766704082489014,0.37027713656425476,0.62211674451828,0.7414060235023499,1.0581114292144775,1.7591772079467773,1.233008623123169,2.0520074367523193
data\nofall_data\Subject1\Activity10_jump_cam2\img_000102.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,102,no_fall,0,1,554.129150390625,149.59359741210938,0.9831345081329346,555.0442504882812,144.03289794921875,0.7707219123840332,548.3624267578125,146.86550903320312,0.9785619974136353,553.4595947265625,141.61785888671875,0.15149739384651184,535.1647338867188,147.66976928710938,0.9609506130218506,561.1084594726562,156.5531005859375,0.9932704567909241,521.5845947265625,169.61178588867188,0.9993759989738464,572.3016357421875,190.81988525390625,0.9614725112915039,536.1723022460938,201.64906311035156,0.9983999133110046,555.927490234375,198.29443359375,0.9620882272720337,551.4066772460938,173.99722290039062,0.9970520734786987,566.1644287109375,206.49717712402344,0.9970847964286804,540.4287719726562,217.19129943847656,0.9988382458686829,602.6095581054688,222.40103149414062,0.9904525279998779,577.4889526367188,244.23468017578125,0.9963735938072205,599.0468139648438,274.6013488769531,0.9428941011428833,597.1849365234375,298.41534423828125,0.9678741693496704,0.02000032737851143,-1.4955003261566162,0.04198455810546875,-1.6290898323059082,-0.11853860318660736,-1.5610395669937134,0.003915020264685154,-1.6871082782745361,-0.4355980455875397,-1.5417181253433228,0.18767023086547852,-1.3283061981201172,-0.7618453502655029,-1.014586329460144,0.456573486328125,-0.5050860047340393,-0.4113923907279968,-0.24492740631103516,0.06320337951183319,-0.32551854848861694,-0.04540397226810455,-0.9092311859130859,0.3091340959072113,-0.12845702469348907,-0.3091355562210083,0.12845702469348907,1.184686541557312,0.2536148726940155,0.5811927914619446,0.7781432867050171,1.0990957021713257,1.5076676607131958,1.0543662309646606,2.0797717571258545
data\nofall_data\Subject1\Activity10_jump_cam2\img_000103.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,103,no_fall,0,1,552.592529296875,150.8086700439453,0.9846770167350769,554.1024169921875,145.59942626953125,0.7937642931938171,547.1065063476562,147.85137939453125,0.9799968004226685,553.2957763671875,142.71424865722656,0.17600029706954956,534.4911499023438,147.38955688476562,0.9601829051971436,560.4722900390625,156.02699279785156,0.9937437176704407,522.6915893554688,167.99986267089844,0.9994550347328186,572.1510620117188,190.1389923095703,0.9616756439208984,536.2681884765625,201.33888244628906,0.9985716342926025,556.1909790039062,197.84779357910156,0.9618392586708069,550.9811401367188,172.78245544433594,0.9972360730171204,564.1912231445312,206.4376678466797,0.997108519077301,540.0386962890625,215.88726806640625,0.9988993406295776,598.020263671875,225.52157592773438,0.9901579022407532,578.4803466796875,243.76773071289062,0.9964475631713867,593.222412109375,279.0212097167969,0.9393112063407898,595.5240478515625,297.11724853515625,0.9672551155090332,0.012049193494021893,-1.5228381156921387,0.05014645308256149,-1.654276967048645,-0.1263733059167862,-1.5974559783935547,0.02979341708123684,-1.7270753383636475,-0.4446820914745331,-1.6091086864471436,0.21087013185024261,-1.3911701440811157,-0.7424067854881287,-1.089072585105896,0.5055471658706665,-0.5304613709449768,-0.39984411001205444,-0.2478674203157425,0.1028447300195694,-0.33595404028892517,-0.028609134256839752,-0.9683988690376282,0.3047056794166565,-0.11921563744544983,-0.30470722913742065,0.11921525001525879,1.1582748889923096,0.3623066544532776,0.6652466654777527,0.8226909041404724,1.037216305732727,1.7122013568878174,1.0952907800674438,2.1687979698181152
data\nofall_data\Subject1\Activity10_jump_cam2\img_000104.png,Subject1,Activity10_jump_cam2,Activity10_jump_cam2,104,no_fall,0,1,551.0738525390625,152.2412109375,0.9824211001396179,553.2345581054688,146.4256591796875,0.8157886862754822,545.9017333984375,149.1239013671875,0.9770759344100952,554.5030517578125,143.05714416503906,0.21404659748077393,534.378662109375,147.532958984375,0.9498755931854248,560.797119140625,157.80203247070312,0.9933217167854309,522.465576171875,167.603271484375,0.9986139535903931,570.0509033203125,191.52783203125,0.9585623145103455,537.9689331054688,198.36231994628906,0.9956777691841125,555.2189331054688,196.58651733398438,0.9508126378059387,550.7197875976562,172.82650756835938,0.9926814436912537,566.8859252929688,205.91311645507812,0.9941496849060059,541.5922241210938,215.48245239257812,0.9968833327293396,603.1395263671875,222.9375,0.983069658279419,581.0060424804688,244.1503448486328,0.9915551543235779,591.4901733398438,273.2409973144531,0.9128322601318359,594.9524536132812,299.23297119140625,0.9404083490371704,-0.08000101149082184,-1.4774903059005737,-0.025389162823557854,-1.6244783401489258,-0.21072635054588318,-1.556280255317688,0.006672021467238665,-1.7096176147460938,-0.5019720792770386,-1.5964913368225098,0.16575461626052856,-1.3369404077529907,-0.80307537317276,-1.0892140865325928,0.39964407682418823,-0.48452067375183105,-0.4112279415130615,-0.3117789328098297,0.024765927344560623,-0.3566623628139496,-0.08895000070333481,-0.9571967720985413,0.31964921951293945,-0.12093251198530197,-0.31964921951293945,0.12093251198530197,1.2359591722488403,0.3093588948249817,0.6765353083610535,0.8455137014389038,0.9415217638015747,1.5807801485061646,1.0290309190750122,2.237727403640747
